time,flux,flux_err,flux_err_local
2458647.115021067,0.9988078907162308,0.0014425979650573998,0.0015419750268945958
2458647.135854004,1.0002645575412652,0.0014425979650573998,0.0015419750268945958
2458647.1566869407,1.000346275314881,0.0014425979650573998,0.0015419750268945958
2458647.1775198774,0.9953566900800924,0.0014425979650573998,0.0015419750268945958
2458647.198352814,0.992093580353727,0.0014425979650573998,0.0015419750268945958
2458647.2191857505,0.9901278027971084,0.0014425979650573998,0.0015419750268945958
2458647.2400186867,0.9884661413857514,0.0014425979650573998,0.0015419750268945958
2458647.260851623,0.9881102839867671,0.0014425979650573998,0.0015419750268945958
2458647.281684559,0.9861382850770043,0.0014425979650573998,0.0015419750268945958
2458647.302517495,0.9878547584099542,0.0014425979650573998,0.0015419750268945958
2458647.3233504305,0.9880754664139451,0.0014425979650573998,0.0015419750268945958
2458647.3441833663,0.9905144368900236,0.0014425979650573998,0.0015419750268945958
2458647.3650163016,0.9894351621477672,0.0014425979650573998,0.0015419750268945958
2458647.385849237,0.9861691317861635,0.0014425979650573998,0.0015419750268945958
2458647.4066821723,0.9892164545788709,0.0014425979650573998,0.0015419750268945958
2458647.427515107,0.9918307231822922,0.0014425979650573998,0.0015419750268945958
2458647.448348042,0.9904210165711043,0.0014425979650573998,0.0015419750268945958
2458647.469180977,0.9975133591556163,0.0014425979650573998,0.0015419750268945958
2458647.490013912,1.0017370778144246,0.0014425979650573998,0.0015419750268945958
2458647.5108468463,1.0002510546043764,0.0014425979650573998,0.0015419750268945958
2458647.5316797807,1.0023127030129053,0.0014425979650573998,0.0015419750268945958
2458647.5525127146,0.9998271123969463,0.0014425979650573998,0.0015419750268945958
