BJD,Flux,Flux_unc
1713.9737908460252,152453.1,44.83483
1713.9751797331458,152373.62,44.82077
1713.9765686202654,152387.94,44.812675
1713.977957507385,152438.03,44.831577
1713.9793463945055,152471.95,44.85457
1713.9807352816258,152416.88,44.83304
1713.9821241687457,152454.98,44.840824
1713.983513055866,152436.39,44.83448
1713.98490194322,152419.56,44.842247
1713.9862908303403,152345.77,44.827267
1713.98767971746,152481.17,44.86659
1713.9890686045799,152526.9,44.85158
1713.9904574917002,152502.11,44.858124
1713.9918463788206,152503.66,44.840263
1713.9932352659405,152513.25,44.85125
1713.9946241530602,152419.5,44.835938
1713.9960130401812,152422.8,44.843956
1713.9974019273022,152514.19,44.82777
1713.998790814422,152380.45,44.827477
1714.0001797015418,152396.5,44.829628
1714.0015685886622,152492.19,44.84786
1714.0029574757825,152441.34,44.849182
1714.0043463629029,152423.98,44.839924
1714.0057352500228,152539.7,44.867302
1714.0071241371431,152551.0,44.828243
1714.0085130242642,152389.72,44.836502
1714.0099019113845,152405.88,44.830544
1714.0112907985042,152592.0,44.841846
1714.012679685624,152480.61,44.83911
1714.0140685727445,152436.84,44.82395
1714.0154574598648,152409.62,44.837627
1714.0168463469845,152457.53,44.83837
1714.0182352341042,152396.89,44.819614
1714.0196241212254,152447.67,44.839546
1714.0210130083465,152376.48,44.83834
1714.0224018954661,152410.95,44.83005
1714.0237907823532,152501.27,44.837444
1714.0251796694736,152455.88,44.85755
1714.026568556594,152479.05,44.844383
1714.0279574437136,152342.0,44.823772
1714.0293463308333,152419.94,44.83584
1714.0307352179539,152435.36,44.831997
1714.032124105075,152472.42,44.832306
1714.0335129921953,152448.8,44.844326
1714.0349018793152,152521.56,44.850636
1714.0362907664355,152381.27,44.833225
1714.0376796535559,152443.92,44.82342
1714.0390685406755,152407.84,44.827507
1714.0404574275624,152372.53,44.85118
1714.0418463146827,152504.28,44.85919
1714.0432352018033,152411.7,44.839684
1714.0446240889244,152464.67,44.838158
1714.0460129760447,152447.02,44.83586
1714.0474018631646,152396.44,44.844322
1714.048790750285,152353.92,44.82235
1714.0501796371725,152405.34,44.816963
1714.0515685242922,152389.02,44.819244
1714.0529574114119,152381.3,44.84371
1714.0543462985324,152332.58,44.829536
1714.0557351856535,152424.69,44.83767
1714.0571240727738,152453.25,44.830036
1714.0585129598935,152371.73,44.822872
1714.0599018467813,152364.88,44.81038
1714.0612907339016,152472.31,44.850098
1714.0626796210213,152378.22,44.803276
1714.064068508141,152512.77,44.86009
1714.0654573952613,152528.94,44.856976
1714.066846282149,152451.17,44.84012
1714.0682351692694,152501.28,44.85893
1714.0696240563898,152460.17,44.847725
1714.0710129435104,152433.48,44.84394
1714.0724018306307,152481.19,44.84185
1714.0737907175176,152419.69,44.828945
1714.0751796046372,152297.56,44.809765
1714.0765684917576,152388.67,44.801846
1714.077957378878,152516.45,44.82037
1714.079346265765,152703.81,44.87401
1714.0807351528854,152473.67,44.847107
1714.0821240400064,152464.73,44.8462
1714.083512927127,152293.03,44.814976
1714.0849018140145,152496.38,44.860023
1714.0862907011342,152424.58,44.846176
1714.0876795882539,152433.42,44.840755
1714.0890684753742,152527.67,44.850296
1714.090457362262,152476.62,44.847237
1714.0918462493823,152332.14,44.82826
1714.0932351365027,152434.33,44.849274
1714.0946240236233,152580.84,44.858006
1714.0960129105108,152281.25,44.826824
1714.0974017976305,152349.89,44.833088
1714.0987906847502,152446.22,44.85025
1714.1001795716377,152416.58,44.84567
1714.101568458758,152430.88,44.830956
1714.102957345878,152441.3,44.84598
1714.1043462327655,152404.05,44.842266
1714.1057351198865,152539.12,44.86398
1714.107124007007,152355.38,44.81749
1714.108512893894,152344.55,44.830425
1714.1099017810136,152477.45,44.848495
1714.111290668134,152389.67,44.85007
1714.1126795550215,152376.5,44.839386
1714.1140684421414,152423.38,44.84417
1714.115457329261,152494.4,44.859406
1714.1168462161493,152433.67,44.834213
1714.1182351032703,152358.17,44.83989
1714.119623990391,152385.11,44.849075
1714.1210128772777,152453.05,44.856094
1714.1224017643974,152489.8,44.86245
1714.1237906515178,152449.88,44.84917
1714.1251795384053,152517.48,44.865383
1714.1265684255252,152337.9,44.829643
1714.127957312412,152486.6,44.87555
1714.129346199533,152429.12,44.857334
1714.1307350866543,152480.11,44.860657
1714.1321239735412,152346.33,44.84538
1714.1335128606609,152444.73,44.86159
1714.1349017475484,152431.25,44.859768
1714.1362906346687,152372.58,44.85826
1714.1376795217886,152407.45,44.84869
1714.1390684086755,152415.92,44.851074
1714.1404572957965,152506.84,44.87847
1714.1418461826847,152395.7,44.862125
1714.1432350698044,152367.73,44.839684
1714.1446239566915,152367.55,44.85263
1714.1460128438118,152375.69,44.856705
1714.1474017309322,152400.02,44.85871
1714.148790617819,152410.17,44.857155
1714.1501795049387,152431.3,44.870262
1714.1515683918265,152368.22,44.848366
1714.1529572789475,152413.64,44.87817
1714.154346165835,152381.88,44.86359
1714.155735052955,152429.89,44.854305
1714.1571239398424,152424.14,44.85653
1714.1585128269628,152364.16,44.857384
1714.1599017138503,152477.55,44.849518
1714.1612906009702,152531.75,44.86834
1714.162679487857,152385.08,44.844486
1714.1640683749774,152464.61,44.858456
1714.1654572618656,152426.56,44.861584
1714.166846148986,152479.2,44.861637
1714.168235035873,152506.36,44.86893
1714.1696239229934,152401.5,44.865967
1714.171012809881,152425.69,44.865185
1714.1724016970006,152298.31,44.84203
1714.1737905838875,152432.22,44.876247
1714.175179471008,152379.08,44.857063
1714.1765683578956,152428.77,44.856613
1714.177957245016,152375.8,44.828228
1714.1793461319037,152328.05,44.829124
1714.180735019024,152474.38,44.860794
1714.1821239059116,152407.39,44.846672
1714.1835127927984,152344.16,44.837284
1714.184901679918,152480.7,44.842827
1714.1862905668058,152396.27,44.841675
1714.1876794539262,152380.62,44.843834
1714.1890683408137,152409.55,44.85936
1714.190457227934,152401.2,44.837757
1714.1918461148218,152439.48,44.84783
1714.1932350017094,152302.77,44.827553
1714.1946238888297,152425.48,44.857582
1714.1960127757166,152519.33,44.870438
1714.1974016628362,152421.77,44.85412
1714.198790549724,152446.77,44.862606
1714.2001794366115,152329.4,44.803684
1714.2015683237319,152437.97,44.859703
1714.2029572106196,152478.5,44.863815
1714.2043460975071,152448.17,44.854237
1714.2057349846275,152544.06,44.856934
1714.2071238715143,152490.1,44.866188
1714.208512758634,152489.28,44.844395
1714.2099016455215,152358.3,44.847595
1714.2112905324093,152388.52,44.848236
1714.212679419529,152413.56,44.84597
1714.2140683064165,152452.88,44.853073
1714.215457193305,152405.45,44.84854
1714.2168460804253,152398.95,44.85192
1714.2182349673121,152343.98,44.85084
1714.219623854199,152379.0,44.849007
1714.2210127413193,152516.58,44.847904
1714.222401628207,152449.16,44.83277
1714.223790515094,152469.73,44.845333
1714.2251794022143,152475.05,44.84818
1714.2265682891027,152658.27,44.864178
1714.2279571759902,152463.03,44.83853
1714.22934606311,152345.06,44.85843
1714.2307349499968,152382.61,44.84721
1714.2321238368843,152329.81,44.833225
1714.2335127237718,152527.44,44.869095
1714.2349016108924,152458.9,44.872265
1714.2362904977792,152449.95,44.838608
1714.2376793846668,152430.39,44.86628
1714.2390682715552,152480.3,44.85259
1714.2404571586756,152515.0,44.858658
1714.2418460455624,152567.31,44.85869
1714.2432349324492,152447.3,44.853073
1714.2446238195696,152413.86,44.838127
1714.2460127064571,152470.06,44.855316
1714.2474015933442,152467.86,44.848705
1714.248790480231,152771.8,44.873814
1714.2501793671192,152448.78,44.827938
1714.2515682542405,152408.06,44.82038
1714.2529571411274,152458.61,44.85882
1714.2543460280142,152432.8,44.841873
1714.2557349149017,152473.17,44.836754
1714.257123802022,152478.44,44.86167
1714.2585126889091,152361.0,44.832264
1714.259901575796,152432.9,44.826984
1714.2612904626835,152436.6,44.842262
1714.2626793495717,152450.1,44.841873
1714.2640682366923,152421.53,44.83474
1714.2654571235792,152482.05,44.841896
1714.2668460104667,152422.66,44.81966
1714.2682348973542,152463.77,44.84527
1714.2696237842417,152519.39,44.838634
1714.2710126711288,152424.86,44.825626
1714.2724015582485,152383.42,44.830154
1714.2737904451367,152404.84,44.82058
1714.2751793320251,152438.73,44.85597
1714.276568218912,152342.73,44.8459
1714.2779571057988,152441.58,44.845398
1714.2793459926863,152449.67,44.827255
1714.2807348798067,152421.62,44.83321
1714.2821237666938,152373.56,44.831936
1714.2835126535806,152576.6,44.854603
1714.2849015404681,152529.0,44.82598
1714.2862904273563,152492.44,44.83755
1714.2876793142439,152483.66,44.84803
1714.289068201131,152367.1,44.81963
1714.2904570880185,152569.02,44.851517
1714.2918459751388,152481.19,44.829582
1714.2932348620259,152387.62,44.837593
1714.2946237489127,152501.33,44.843346
1714.2960126358003,152473.73,44.830795
1714.2974015226878,152412.27,44.822777
1714.2987904095755,152472.55,44.8433
1714.300179296463,152377.39,44.82494
1714.3015681833506,152406.81,44.830795
1714.302957070238,152422.56,44.833492
1714.3043459571256,152418.48,44.829346
1714.3057348440127,152360.0,44.81019
1714.3071237308995,152324.98,44.812817
1714.308512617787,152439.52,44.84999
1714.3099015046753,152329.84,44.844147
1714.3112903917956,152495.47,44.845623
1714.3126792786827,152549.78,44.84637
1714.3140681655702,152387.78,44.82927
1714.3154570524578,152349.64,44.83775
1714.3168459393446,152396.48,44.820114
1714.3182348262314,152372.08,44.819077
1714.3196237131192,152332.17,44.81295
1714.3210126000067,152539.16,44.86376
1714.3224014868943,152395.62,44.838234
1714.323790373782,152342.4,44.81982
1714.3251792606695,152474.88,44.830925
1714.326568147557,152482.47,44.840134
1714.327957034444,152514.05,44.848927
1714.3293459213307,152375.89,44.8326
1714.3307348082185,152420.67,44.81527
1714.332123695106,152461.12,44.835407
1714.3335125819929,152336.36,44.80749
1714.3349014688804,152422.39,44.83108
1714.3362903557688,152404.73,44.83746
1714.3376792426563,152361.02,44.82629
1714.3390681295439,152444.66,44.832115
1714.3404570164307,152361.39,44.81826
1714.3418459030847,152472.72,44.8571
1714.3432347899725,152425.05,44.831905
1714.34462367686,152542.0,44.85552
1714.3460125637469,152414.31,44.829273
1714.3474014506344,152463.69,44.83848
1714.3487903375228,152423.31,44.860332
1714.3501792244103,152285.03,44.807037
1714.3515681112972,152361.2,44.823593
1714.352956998184,152422.45,44.82423
1714.3543458850718,152437.36,44.826736
1714.3557347719593,152240.52,44.801044
1714.3571236588461,152459.27,44.829407
1714.3585125457337,152406.64,44.81503
1714.3599014323893,152445.3,44.837112
1714.3612903192768,152427.78,44.833164
1714.3626792061636,152422.3,44.839245
1714.3640680930505,152389.22,44.818886
1714.365456979938,152400.66,44.846306
1714.3668458668258,152386.19,44.8114
1714.3682347537126,152437.6,44.822926
1714.3696236405995,152333.73,44.820007
1714.3710125274877,152399.16,44.842396
1714.3724014141433,152335.0,44.798985
1714.3737903010308,152464.64,44.838543
1714.3751791879176,152313.66,44.807564
1714.3765680748045,152365.6,44.827927
1714.377956961692,152377.98,44.831444
1714.3793458485798,152322.53,44.83597
1714.3807347352338,152339.06,44.812084
1714.3821236221206,152388.27,44.828075
1714.3835125090088,152397.1,44.8401
1714.3849013958973,152439.6,44.8492
1714.386290282784,152458.45,44.848675
1714.387679169671,152351.81,44.833675
1714.3890680563256,152282.06,44.81234
1714.3904569432134,152394.66,44.839893
1714.3918458301002,152342.36,44.834206
1714.393234716987,152307.92,44.81594
1714.3946236038746,152351.17,44.81923
1714.39601249053,152324.56,44.818066
1714.3974013774177,152345.84,44.83031
1714.3987902643046,152303.81,44.830635
1714.400179151192,152350.77,44.83302
1714.4015680378468,152437.42,44.829178
1714.4029569247339,152396.47,44.841934
1714.4043458116207,152407.0,44.84336
1714.4057346985082,152376.05,44.842617
1714.4071235851636,152363.8,44.833344
1714.408512472052,152409.17,44.854637
1714.409901358939,152392.53,44.82915
1714.4112902458257,152307.05,44.823917
1714.4126791324804,152413.52,44.858116
1714.4140680193682,152354.22,44.841553
1714.415456906255,152305.42,44.820164
1714.4168457931419,152413.0,44.839195
1714.4182346797966,152373.73,44.81386
1714.4196235666848,152239.1,44.821434
1714.4210124535725,152343.8,44.84521
1714.4224013402265,152375.2,44.842606
1714.423790227114,152344.52,44.8316
1714.4251791140016,152392.12,44.82253
1714.4265680008887,152338.19,44.833908
1714.4279568875427,152286.73,44.81069
1714.4293457744302,152410.84,44.855377
1714.4307346613177,152437.47,44.83813
1714.4321235479727,152373.25,44.842484
1714.4335124348602,152337.61,44.8088
1714.4349013217477,152296.38,44.810814
1714.4362902084024,152400.1,44.841953
1714.4376790952895,152343.36,44.809982
1714.4390679821763,152431.39,44.858593
1714.440456868831,152404.56,44.821926
1714.4418457557185,152339.12,44.83549
1714.4432346426067,152317.08,44.818737
1714.4446235292617,152370.73,44.84169
1714.4460124161485,152414.27,44.834427
1714.447401303036,152400.62,44.84192
1714.4487901896907,152277.03,44.79927
1714.4501790765778,152346.12,44.808292
1714.4515679632318,152317.83,44.834694
1714.4529568501193,152410.64,44.857777
1714.4543457370069,152290.64,44.823666
1714.4557346236618,152328.47,44.804417
1714.4571235105493,152332.77,44.83994
1714.458512397204,152425.0,44.846054
1714.4599012840915,152357.48,44.835896
1714.4612901709786,152247.38,44.817364
1714.4626790576326,152363.28,44.85792
1714.4640679445201,152376.4,44.844414
1714.4654568311748,152515.05,44.85393
1714.4668457180617,152333.23,44.810703
1714.4682346047164,152376.77,44.835968
1714.4696234916048,152350.22,44.827347
1714.4710123784923,152147.34,44.80455
1714.4724012651463,152105.42,44.795834
1714.4737901520332,152021.53,44.78971
1714.475179038688,151971.33,44.792667
1714.4765679255756,151907.94,44.786892
1714.4779568122303,151761.44,44.772003
1714.4793456991172,151551.02,44.75705
1714.480734585772,151549.17,44.723248
1714.4821234726603,151416.77,44.728786
1714.483512359315,151399.86,44.69619
1714.484901246202,151326.2,44.68525
1714.486290132856,151261.33,44.658997
1714.4876790197436,151322.5,44.68436
1714.4890679063983,151320.67,44.689274
1714.4904567932851,151385.1,44.700665
1714.4918456799398,151368.83,44.69926
1714.4932345668283,151359.94,44.720486
1714.494623453483,151318.77,44.71885
1714.4960123403698,151336.64,44.7075
1714.4974012270238,151314.55,44.71119
1714.4987901139116,151261.61,44.718697
1714.5001790005663,151247.8,44.70696
1714.5015678874531,151263.84,44.70215
1714.5029567741071,151379.02,44.722206
1714.5043456609953,151351.66,44.724316
1714.505734547651,151216.81,44.690647
1714.5071234345385,151343.6,44.725792
1714.5085123211925,151286.38,44.716286
1714.5099012080793,151236.7,44.718884
1714.5112900947342,151235.42,44.696785
1714.512678981389,151249.45,44.687496
1714.5140678682758,151225.81,44.70102
1714.51545675493,151286.66,44.705997
1714.5168456418182,151330.92,44.71736
1714.5182345284736,151204.16,44.656517
1714.5196234153605,151240.94,44.695396
1714.523790075557,151289.67,44.674026
1714.525178962211,151125.44,44.66615
1714.5265678490978,151211.03,44.68562
1714.5279567357532,151276.92,44.71292
1714.5293456224088,151153.3,44.683517
1714.5307345092956,151343.72,44.730873
1714.5321233959496,151311.17,44.68424
1714.5335122826043,151278.4,44.719913
1714.534901169492,151252.3,44.680016
1714.536290056146,151277.23,44.72277
1714.537678943033,151168.34,44.665142
1714.5390678296878,151321.58,44.70758
1714.5404567163432,151312.69,44.700684
1714.5418456032314,151182.1,44.69382
1714.5432344898854,151248.75,44.716335
1714.5446233765394,151131.06,44.665806
1714.546012263427,151171.67,44.690434
1714.547401150082,151299.08,44.68671
1714.548790036736,151285.83,44.67289
1714.5501789236228,151214.45,44.65516
1714.5515678102777,151183.06,44.67998
1714.552956696933,151165.8,44.674583
1714.5543455835877,151214.16,44.68578
1714.5557344704746,151316.86,44.684357
1714.5571233571293,151205.75,44.697826
1714.5585122437842,151275.19,44.656597
1714.559901130671,151163.95,44.66886
1714.561290017325,151288.4,44.69547
1714.5626789039798,151302.36,44.696476
1714.5640677908675,151267.14,44.700054
1714.5654566775222,151219.38,44.702698
1714.566845564177,151277.17,44.692226
1714.5682344508316,151263.84,44.68873
1714.5696233377191,151306.12,44.68053
1714.5710122243734,151218.9,44.683804
1714.5724011110274,151276.17,44.686756
1714.573789997682,151232.44,44.685738
1714.5751788845698,151417.9,44.71985
1714.5765677712252,151412.48,44.689774
1714.57795665788,151552.03,44.7185
1714.579345544534,151360.14,44.718506
1714.5807344314214,151422.92,44.727478
1714.5821233180764,151399.2,44.72172
1714.5835122047304,151352.81,44.69177
1714.5849010913844,151172.05,44.634937
1714.586289978039,151295.92,44.697777
1714.5876788649268,151429.56,44.748623
1714.5890677515815,151438.83,44.74468
1714.5904566382362,151367.17,44.73502
1714.591845524891,151238.5,44.700893
1714.5946232984327,151406.58,44.76937
1714.5960121850867,151301.56,44.74733
1714.5974010717414,151476.36,44.758774
1714.5987899583963,151505.53,44.754417
1714.6001788450503,151361.92,44.744656
1714.601567731705,151338.7,44.73941
1714.604345505248,151405.86,44.74893
1714.6057343919026,151257.05,44.687225
1714.6071232785569,151337.61,44.666073
1714.6099010518656,151498.22,44.76046
1714.6112899387533,151317.94,44.692173
1714.6126788254073,151475.14,44.740604
1714.616845485372,151372.25,44.719807
1714.6182343720263,151659.52,44.75945
1714.6196232586803,151787.03,44.777874
1714.621012145335,151854.14,44.81163
1714.6224010319897,151974.52,44.80902
1714.6237899188766,152088.66,44.841225
1714.6251788055315,152108.75,44.80534
1714.6265676921869,152151.86,44.789646
1714.6279565788416,152306.31,44.841007
1714.6293454654958,152370.61,44.8736
1714.6307343521498,152463.25,44.87968
1714.6321232388045,152560.12,44.849106
1714.6335121254592,152210.36,44.786915
1714.6349010121132,152423.31,44.843063
1714.6362898987675,152189.61,44.787956
1714.6376787854228,152447.22,44.850193
1714.640456558733,152424.5,44.859406
1714.6418454453872,152326.95,44.79628
1714.6446232189287,152374.62,44.835255
1714.6460121055834,152364.23,44.8652
1714.6474009922374,152286.69,44.873566
1714.6487898788916,152352.12,44.85712
1714.650178765547,152313.53,44.863644
1714.6515676522024,152241.89,44.826916
1714.6529565388566,152366.95,44.875755
1714.6543454255107,152457.75,44.887596
1714.6557343121654,152367.62,44.873432
1714.65712319882,152247.08,44.85065
1714.658512085474,152269.67,44.8642
1714.6599009721283,152421.98,44.8402
1714.6612898587837,152314.14,44.84936
1714.662678745439,152346.53,44.89989
1714.664067632093,152284.27,44.850574
1714.665456518747,152255.52,44.84004
1714.666845405402,152417.48,44.87115
1714.6682342920567,152364.81,44.8617
1714.6696231784786,152301.02,44.855953
1714.6710120651326,152303.56,44.85692
1714.6724009517868,152270.58,44.83339
1714.6737898384422,152217.12,44.835297
1714.6751787250976,152360.61,44.85425
1714.6765676117516,152379.81,44.86567
1714.6779564984056,152336.64,44.861702
1714.6793453850605,152308.34,44.86718
1714.6807342717152,152214.06,44.82791
1714.6821231583692,152201.47,44.83019
1714.6835120450235,152436.36,44.860867
1714.6849009316782,152171.47,44.83914
1714.6862898183335,152317.77,44.851997
1714.6876787049882,152389.72,44.860245
1714.6890675916422,152316.97,44.863136
1714.6904564780643,152220.83,44.770462
1714.691845364719,152206.78,44.829803
1714.693234251373,152180.33,44.81798
1714.694623138027,152286.45,44.826385
1714.698789797992,152383.55,44.84629
1714.7001786846467,152344.33,44.832592
1714.701567571068,152194.27,44.832546
1714.7029564577228,152349.69,44.863415
1714.7043453443775,152479.84,44.895313
1714.7057342310316,152238.16,44.84372
1714.7071231176858,152333.72,44.868443
1714.7085120043405,152372.95,44.88183
1714.7099008909959,152331.84,44.86709
1714.7112897774177,152354.98,44.879505
1714.7126786640717,152263.53,44.855778
1714.7140675507267,152359.47,44.86186
1714.7154564373814,152308.7,44.883183
1714.7168453240354,152298.97,44.865433
1714.7182342106894,152370.02,44.85857
1714.7196230971115,152242.28,44.839966
1714.7210119837662,152313.0,44.874474
1714.7224008704209,152331.88,44.864437
1714.7237897570756,152275.84,44.858562
1714.7251786437303,152327.86,44.88269
1714.7265675301524,152367.3,44.87475
1714.7279564168064,152255.1,44.840412
1714.7293453034604,152337.84,44.86348
1714.730734190115,152189.53,44.8181
1714.7321230765372,152314.42,44.859726
1714.7335119631919,152338.4,44.876957
1714.7349008498466,152364.34,44.871902
1714.7362897365012,152343.75,44.875874
1714.737678623156,152363.25,44.861267
1714.739067509578,152286.5,44.86327
1714.740456396232,152346.61,44.873802
1714.741845282886,152320.05,44.850304
1714.743234169541,152216.58,44.855865
1714.7446230559628,152350.86,44.87318
1714.7460119426175,152483.48,44.904396
1714.7474008292722,152373.0,44.88038
1714.748789715694,152284.3,44.869896
1714.750178602349,152358.83,44.87917
1714.751567489003,152206.75,44.84425
1714.752956375657,152371.36,44.867245
1714.754345262079,152369.19,44.875324
1714.7557341487338,152310.33,44.886955
1714.7571230353878,152335.9,44.88026
1714.7585119218097,152383.84,44.890236
1714.759900808465,152350.45,44.879837
1714.7612896951198,152287.84,44.84236
1714.7626785815419,152414.16,44.902424
1714.764067468196,152225.14,44.836826
1714.76545635485,152247.69,44.83037
1714.766845241272,152424.95,44.86377
1714.7682341279267,152198.75,44.847713
1714.7696230145807,152312.39,44.879223
1714.7710119010026,152422.86,44.890205
1714.772400787658,152283.25,44.854115
1714.7737896743126,152332.97,44.875072
1714.775178560734,152226.72,44.870533
1714.776567447388,152288.16,44.86653
1714.7779563340428,152313.4,44.84369
1714.7793452204648,152299.11,44.87672
1714.7807341071189,152324.94,44.87207
1714.7821229937729,152342.06,44.86899
1714.7835118801954,152306.23,44.857937
1714.7849007668508,152355.33,44.877724
1714.7862896532722,152275.23,44.84456
1714.7876785399262,152363.2,44.87671
1714.789067426581,152371.56,44.87047
1714.7904563130028,152281.77,44.866592
1714.7918451996577,152311.61,44.848957
1714.7932340860789,152271.81,44.85465
1714.7946229727336,152338.16,44.892815
1714.796011859389,152237.17,44.8569
1714.7974007458108,152275.08,44.839756
1714.798789632465,152405.61,44.889797
1714.8001785188862,152440.42,44.914604
1714.801567405541,152339.92,44.877155
1714.802956291963,152336.31,44.88772
1714.804345178617,152344.42,44.89203
1714.805734065271,152398.66,44.868378
1714.8071229516936,152407.88,44.897224
1714.808511838349,152320.38,44.896175
1714.8099007247704,152453.47,44.899506
1714.8112896114244,152249.62,44.86671
1714.8126784978463,152427.78,44.90811
1714.814067384501,152353.69,44.87967
1714.8154562709221,152368.69,44.899963
1714.8168451575764,152346.83,44.86462
1714.8182340439982,152325.34,44.87914
1714.8196229306536,152422.92,44.885902
1714.8210118170762,152309.27,44.879105
1714.8224007037304,152397.45,44.86863
1714.8237895901516,152382.44,44.8995
1714.8251784768063,152240.02,44.837566
1714.8265673632284,152379.44,44.875595
1714.8279562498824,152419.06,44.899345
1714.8293451363036,152390.05,44.901775
1714.8307340229583,152401.83,44.889755
1714.8321229093808,152338.22,44.883354
1714.8335117960357,152392.52,44.873875
1714.834900682457,152298.72,44.888206
1714.8362895691116,152429.89,44.892258
1714.8376784555335,152363.44,44.879463
1714.8390673421875,152343.72,44.896397
1714.840456228609,152493.06,44.90647
1714.8418451152636,152422.19,44.913124
1714.8432340016861,152332.52,44.907116
1714.844622888108,152406.6,44.90764
1714.846011774762,152432.27,44.892723
1714.847400661184,152349.62,44.89712
1714.8487895478388,152405.05,44.89432
1714.8501784342607,152317.19,44.8974
1714.8515673209147,152390.0,44.89693
1714.852956207336,152294.16,44.909462
1714.854345093758,152325.42,44.895092
1714.8557339804133,152314.94,44.898872
1714.8571228668354,152365.9,44.87925
1714.8585117534894,152362.03,44.898785
1714.8599006399113,152366.56,44.881733
1714.8612895263332,152326.5,44.870792
1714.8626784129872,152387.77,44.899406
1714.8640672994086,152249.72,44.870834
1714.8654561860633,152453.0,44.909004
1714.8668450724851,152325.05,44.89828
1714.868233958907,152445.7,44.88774
1714.8696228455617,152484.06,44.881
1714.8710117319838,152436.55,44.900646
1714.8724006184057,152474.28,44.901398
1714.8737895050597,152377.11,44.881935
1714.875178391481,152190.8,44.848156
1714.876567277903,152262.03,44.899944
1714.8779561645576,152423.19,44.91945
1714.8793450509802,152332.9,44.896305
1714.8807339374023,152397.16,44.90844
1714.8821228240563,152304.58,44.89472
1714.8835117104782,152323.97,44.89103
1714.8849005969,152476.56,44.899715
1714.886289483554,152403.88,44.89118
1714.8876783699754,152429.84,44.86511
1714.8890672563973,152406.08,44.89697
1714.890456143052,152360.56,44.932487
1714.8918450294739,152458.0,44.937454
1714.8932339158957,152385.62,44.896824
1714.8946228025507,152303.17,44.886295
1714.8960116889725,152434.3,44.930332
1714.8974005753937,152379.83,44.897133
1714.898789461815,152243.06,44.882458
1714.9001783484698,152445.25,44.89534
1714.9015672348917,152315.39,44.90073
1714.9029561213129,152421.28,44.895935
1714.9043450079675,152382.1,44.89664
1714.90573389439,152300.53,44.818214
1714.9071227808122,152261.1,44.873184
1714.908511667234,152305.03,44.888023
1714.909900553888,152457.72,44.92786
1714.9112894403095,152300.9,44.902275
1714.9126783267313,152404.52,44.907654
1714.9140672131532,152422.31,44.898937
1714.9154560995744,152327.25,44.858837
1714.9168449862293,152324.69,44.90628
1714.9182338726519,152279.11,44.87475
1714.9196227590737,152376.92,44.86075
1714.921011645495,152415.64,44.87444
1714.922400532149,152447.56,44.901592
1714.923789418571,152433.44,44.909504
1714.9251783049929,152424.12,44.881447
1714.926567191414,152450.83,44.903152
1714.927956077836,152445.95,44.9073
1714.9293449644913,152520.78,44.92476
1714.9307338509134,152351.25,44.890022
1714.9321227373346,152527.62,44.896454
1714.9335116237557,152511.84,44.909634
1714.9349005101778,152501.05,44.899925
1714.9362893965997,152326.92,44.901703
1714.9376782832544,152416.12,44.894444
1714.9390671696756,152434.47,44.911915
1714.9404560560977,152367.02,44.88996
1714.9418449425202,152344.6,44.893684
1714.9446227153633,152338.39,44.8918
1714.9460116020173,152421.03,44.88002
1714.9474004884394,152418.86,44.881615
1714.9487893748612,152396.34,44.885303
1714.9501782612824,152319.06,44.86379
1714.9515671477036,152324.02,44.877743
1714.9529560341264,152276.38,44.867
1714.954344920549,152302.08,44.876408
1714.95573380697,152457.31,44.89793
1714.9571226933913,152368.81,44.887146
1714.958511580046,152413.38,44.897385
1714.959900466468,152376.23,44.90555
1714.9612893528893,152487.31,44.929295
1714.9626782393104,152379.56,44.88342
1714.964067125733,152410.81,44.895313
1714.9654560121555,152444.34,44.89072
1714.9668448985776,152462.73,44.87835
1714.9682337849988,152486.6,44.9008
1714.96962267142,152535.52,44.912884
1714.971011557842,152362.78,44.87719
1714.972400444264,152371.03,44.85623
1714.9737893306851,152266.8,44.849445
1714.9751782173391,152460.61,44.893444
1714.976567103762,152454.38,44.8981
1714.9779559901845,152340.34,44.87393
1714.9793448766056,152436.28,44.884777
1714.9821226494487,152337.22,44.847687
1714.9835115358708,152382.28,44.89074
1714.984900422292,152319.5,44.869774
1714.9862893087131,152357.6,44.851696
1714.987678195135,152399.77,44.889805
1714.9890670815578,152367.17,44.857155
1714.9904559679796,152284.06,44.85685
1714.9918448544008,152357.22,44.887592
1714.9932337408227,152498.75,44.901756
1714.9946226272448,152321.02,44.90186
1714.9960115136666,152386.19,44.890167
1714.9974004000878,152439.28,44.88871
1714.998789286509,152315.77,44.87337
1715.0001781729309,152404.48,44.89281
1715.0015670593536,152455.3,44.89949
1715.0029559457755,152367.6,44.883472
1715.0043448321967,152356.44,44.879936
1715.0057337186186,152379.05,44.872795
1715.0071226050406,152373.56,44.887062
1715.0085114914618,152293.25,44.860977
1715.009900377883,152339.19,44.884083
1715.011289264072,152395.84,44.86859
1715.0126781504948,152433.02,44.909046
1715.0140670369167,152340.61,44.865005
1715.0154559233379,152420.28,44.88057
1715.0168448097597,152245.42,44.841045
1715.0182336961816,152342.9,44.87201
1715.0196225826037,152404.69,44.882404
1715.0210114690249,152352.08,44.864616
1715.022400355446,152401.3,44.88028
1715.023789241868,152403.42,44.86516
1715.0251781282907,152493.4,44.89733
