time,flux,flux_err
1491.6780712062755,0.993768,
1491.6989048286018,0.99734265,
1491.719738451831,0.9946007,
1491.740572075875,0.99628687,
1491.761405700675,0.99821854,
1491.7822393262325,0.99835825,
1491.803072952488,0.99970543,
1491.823906579413,0.99677086,
1491.8447402069496,0.999599,
1491.865573835068,1.0005735,
1491.886407463739,0.9990915,
1491.9072410929339,1.0003481,
1491.9280747226244,0.9987038,
1491.94890835278,1.0031267,
1491.969741983372,1.0007147,
1491.9905756144017,1.0027741,
1492.0114092457804,0.998629,
1492.032242877537,0.9987523,
1492.0530765096419,1.0011562,
1492.0739101420681,1.0001624,
1492.094743774814,1.0002041,
1492.115577407822,1.0007714,
1492.136411041091,1.0018739,
1492.1572446746231,1.0012392,
1492.1780783084164,0.9970117,
1492.1989119423852,1.0013978,
1492.219745576586,0.9992114,
1492.2405792109614,1.0012953,
1492.261412845541,1.0007708,
1492.2822464802662,0.9991006,
1492.3030801151365,1.0017315,
1492.3239137501519,1.0021906,
1492.344747385285,1.0014268,
1492.365581020563,0.9998922,
1492.386414655928,0.9977804,
1492.407248291409,1.0040079,
1492.42808192695,1.0003355,
1492.448915562607,1.0017047,
1492.4697491983216,0.996491,
1492.4905828340939,1.0004156,
1492.511416469925,1.0006493,
1492.532250105814,0.99730974,
1492.553083741733,0.99902683,
1492.5739173776801,0.9994177,
1492.5947510136566,0.9994289,
1492.615584649633,0.9959813,
1492.6364182856676,0.99432975,
1492.657251921673,0.99341345,
1492.678085557708,1.0034807,
1492.698919193713,0.9978598,
1492.719752829719,1.0012152,
1492.740586465724,0.9981312,
1492.7614201017004,0.99502295,
1492.782253737648,0.9987884,
1492.803087373566,0.99837416,
1492.823921009455,0.99793637,
1492.8447546453149,1.0025481,
1492.865588281117,1.0010011,
1492.8864219168895,1.0000765,
1492.907255552604,0.99880564,
1492.9280891882609,0.99698704,
1492.9489228238594,1.0003889,
1492.9697564594285,0.9988476,
1492.99059009491,1.0002931,
1493.0114237303046,1.0013865,
1493.0322573656695,1.0001196,
1493.0530910009186,0.99412227,
1493.073924636109,1.0024145,
1493.0947582712415,0.99371356,
1493.1155919062576,0.9995319,
1493.136425541215,0.998747,
1493.1572591760855,1.0012059,
1493.17809281084,1.0046608,
1493.1989264455356,1.0000309,
1493.219760080086,1.0020511,
1493.240593714578,0.9987895,
1493.2614273490121,0.9986006,
1493.282260983271,1.0025121,
1493.303094617472,0.9990408,
1493.323928251557,0.9996398,
1493.344761885525,1.0030822,
1493.365595519377,1.0008875,
