time,flux,flux_err
2459962.8003788474,0.9878874013194637,0.0036357377907819143
2459962.8026937023,1.0028172368819848,0.0036357377907819143
2459962.8050085567,1.006714211247169,0.0036357377907819143
2459962.807323411,1.0016959018072855,0.0036357377907819143
2459962.809638266,0.9886936546373967,0.0036357377907819143
2459962.8119531204,1.0022913673298317,0.0036357377907819143
2459962.8142679753,1.0120981995142484,0.0036357377907819143
2459962.8165828297,1.0072204819340962,0.0036357377907819143
2459962.8188976846,0.9847488830396722,0.0036357377907819143
2459962.821212539,0.9916657825511905,0.0036357377907819143
2459962.823527394,0.9914521549202303,0.0036357377907819143
2459962.8258422483,0.9948656972761278,0.0036357377907819143
2459962.8281571027,0.9980638121052794,0.0036357377907819143
2459962.8304719576,0.9787688992807319,0.0036357377907819143
2459962.832786812,1.0011800316761663,0.0036357377907819143
2459962.835101667,1.005207198503207,0.0036357377907819143
2459962.8374165217,0.9867486072556401,0.0036357377907819143
2459962.839731377,0.9976347369487308,0.0036357377907819143
2459962.842046232,0.9977921678334827,0.0036357377907819143
2459962.844361087,1.0030927209314582,0.0036357377907819143
2459962.8466759417,0.9818664899302333,0.0036357377907819143
2459962.848990797,0.9913329518220897,0.0036357377907819143
2459962.851305652,1.0045648356960135,0.0036357377907819143
2459962.853620507,0.9949702912201386,0.0036357377907819143
2459962.8559353617,0.9965727284390236,0.0036357377907819143
2459962.858250217,0.9969339075267545,0.0036357377907819143
2459962.860565072,0.9888818437412475,0.0036357377907819143
2459962.862879927,1.0021920730789688,0.0036357377907819143
2459962.865194782,1.0061064464367515,0.0036357377907819143
2459962.867509637,1.0072050828257046,0.0036357377907819143
2459962.869824492,0.998207803768162,0.0036357377907819143
2459962.872139347,0.9884587682373193,0.0036357377907819143
2459962.874454202,0.9974097099777924,0.0036357377907819143
2459962.876769057,0.9943326281408309,0.0036357377907819143
2459962.8813987677,1.003195514979683,0.0036357377907819143
2459962.883713623,1.0173944928588636,0.0036357377907819143
2459962.8860284784,1.014022988068991,0.0036357377907819143
2459962.8883433337,1.0002074879864458,0.0036357377907819143
2459962.890658189,1.011107156895616,0.0036357377907819143
2459962.8929730444,0.9779737753184092,0.0036357377907819143
2459962.8952878998,0.9983570951241925,0.0036357377907819143
2459962.897602755,0.9954946008626102,0.0036357377907819143
2459962.8999176105,0.9938176079604993,0.0036357377907819143
2459962.902232466,0.9886968544521274,0.0036357377907819143
2459962.904547321,0.9935070759403033,0.0036357377907819143
2459962.9068621765,1.0027612401241972,0.0036357377907819143
2459962.909177032,1.0165597411909852,0.0036357377907819143
2459962.911491887,0.9913469510115367,0.0036357377907819143
2459962.9138067425,0.990368357672091,0.0036357377907819143
2459962.9161215983,0.9999226044812008,0.0036357377907819143
2459962.9184364537,0.9981543068656328,0.0036357377907819143
2459962.9207513095,1.00130352452593,0.0036357377907819143
2459962.923066165,1.0033321070710006,0.0036357377907819143
2459962.9253810206,0.9991347500979695,0.0036357377907819143
2459962.9276958765,0.9999275641940334,0.0036357377907819143
2459962.930010732,1.008083131986658,0.0036357377907819143
2459962.9323255876,0.9974223992430841,0.0036357377907819143
2459962.9346404434,1.0058086636783732,0.0036357377907819143
2459962.936955299,0.9917970749493606,0.0036357377907819143
2459962.9392701546,1.0139959896322004,0.0036357377907819143
2459962.9415850104,1.0146120539620758,0.0036357377907819143
2459962.943899866,0.9969530464186126,0.0036357377907819143
2459962.946214722,0.9859930110046631,0.0036357377907819143
2459962.9485295773,0.9947936014504762,0.0036357377907819143
2459962.950844433,0.9880179337616354,0.0036357377907819143
2459962.953159289,1.0166075384235256,0.0036357377907819143
2459962.955474145,0.9976081384887817,0.0036357377907819143
2459962.957789,0.9933657841210997,0.0036357377907819143
2459962.960103856,0.9982781996922381,0.0036357377907819143
2459962.962418712,0.9979435590679301,0.0036357377907819143
2459962.964733568,0.9843903637979363,0.0036357377907819143
2459962.967048424,0.9975731405151643,0.0036357377907819143
2459962.96936328,0.9895624343350522,0.0036357377907819143
2459962.971678136,0.9954078658845655,0.0036357377907819143
2459962.973992992,0.9886362579606642,0.0036357377907819143
2459962.976307848,0.9971152170289341,0.0036357377907819143
2459962.978622704,0.9874945740641619,0.0036357377907819143
2459962.98093756,1.0067563088097202,0.0036357377907819143
2459962.983252416,1.0005221697663709,0.0036357377907819143
2459962.9855672717,0.998107879553774,0.0036357377907819143
2459962.987882128,0.9979103609900989,0.0036357377907819143
2459962.990196984,1.015280915235008,0.0036357377907819143
2459962.99251184,0.9793853935857115,0.0036357377907819143
2459962.994826696,0.982215699710987,0.0036357377907819143
2459962.9971415517,0.982314453993114,0.0036357377907819143
2459962.999456408,0.9950189284040456,0.0036357377907819143
2459963.001771264,0.9947952013578416,0.0036357377907819143
2459963.00408612,0.9932868886891452,0.0036357377907819143
2459963.0064009763,0.9978451247672763,0.0036357377907819143
2459963.0087158326,1.0162830572109878,0.0036357377907819143
2459963.011030689,0.9957248475313282,0.0036357377907819143
2459963.013345545,1.0074972659083041,0.0036357377907819143
2459963.0156604014,0.9898998847966705,0.0036357377907819143
2459963.0179752577,1.0063687312504608,0.0036357377907819143
2459963.020290114,1.004018567324952,0.0036357377907819143
2459963.0226049703,0.9904178948038911,0.0036357377907819143
2459963.0249198265,1.0137256052874541,0.0036357377907819143
2459963.027234683,0.987595418225285,0.0036357377907819143
2459963.029549539,0.9996144723220528,0.0036357377907819143
2459963.0318643954,0.976502800487852,0.0036357377907819143
2459963.0341792516,1.0004206756428806,0.0036357377907819143
2459963.036494108,1.0055581781814835,0.0036357377907819143
2459963.038808964,1.0005875659799301,0.0036357377907819143
2459963.0411238205,0.9960227302839167,0.0036357377907819143
2459963.0434386767,0.9980960102410072,0.0036357377907819143
2459963.045753533,0.9822088301087369,0.0036357377907819143
2459963.0480683898,0.9982325623346411,0.0036357377907819143
2459963.050383246,1.0071963833294055,0.0036357377907819143
2459963.052698103,1.005722368674854,0.0036357377907819143
2459963.055012959,1.0025475524967107,0.0036357377907819143
2459963.057327816,1.0045624358349654,0.0036357377907819143
2459963.059642672,1.0021784738663633,0.0036357377907819143
2459963.061957529,1.003390903666678,0.0036357377907819143
2459963.064272385,0.9997856124130415,0.0036357377907819143
2459963.0665872414,1.0085315060258013,0.0036357377907819143
2459963.068902098,1.0150460288349308,0.0036357377907819143
2459963.0712169544,0.9805240276587988,0.0036357377907819143
2459963.073531811,1.0139502922780772,0.0036357377907819143
2459963.0758466674,0.9746654168723633,0.0036357377907819143
2459963.078161524,1.0093004615032792,0.0036357377907819143
2459963.0804763804,1.0126699664089451,0.0036357377907819143
2459963.082791237,0.995859039761598,0.0036357377907819143
2459963.0851060934,0.9936762661441905,0.0036357377907819143
2459963.08742095,0.9958470804540419,0.0036357377907819143
2459963.089735807,1.0022482698251773,0.0036357377907819143
2459963.0920506637,0.9959989316618569,0.0036357377907819143
2459963.0943655204,0.9990769934420799,0.0036357377907819143
2459963.096680377,0.9871654431208434,0.0036357377907819143
2459963.098995234,0.9998453689531378,0.0036357377907819143
2459963.1013100906,0.9971406655554645,0.0036357377907819143
2459963.1036249474,1.0083956138939558,0.0036357377907819143
2459963.105939804,1.0043167500601717,0.0036357377907819143
2459963.108254661,0.977552799692898,0.0036357377907819143
2459963.110569517,0.994346687326804,0.0036357377907819143
2459963.112884374,0.9949640315825716,0.0036357377907819143
2459963.1151992306,1.0003430801356605,0.0036357377907819143
2459963.1175140874,0.997570040694644,0.0036357377907819143
2459963.119828944,1.0055259800457554,0.0036357377907819143
2459963.122143801,0.9939685492210003,0.0036357377907819143
2459963.1267735143,0.9938842940993718,0.0036357377907819143
2459963.129088371,0.9969786149381953,0.0036357377907819143
2459963.1314032283,0.9899426323215887,0.0036357377907819143
2459963.133718085,0.9974837456911246,0.0036357377907819143
2459963.1360329418,1.001506612767121,0.0036357377907819143
2459963.1383477985,0.9912674056172149,0.0036357377907819143
2459963.1406626557,0.9926280268372464,0.0036357377907819143
2459963.1429775124,0.9936371284102652,0.0036357377907819143
2459963.145292369,1.0001528911476028,0.0036357377907819143
2459963.147607226,0.9968707811817697,0.0036357377907819143
2459963.149922083,1.0134845192463358,0.0036357377907819143
2459963.15223694,0.9957627453370452,0.0036357377907819143
2459963.1545517966,0.9914239965505999,0.0036357377907819143
2459963.156866654,0.9960632279391025,0.0036357377907819143
2459963.1591815106,1.0055516785578118,0.0036357377907819143
2459963.1614963673,1.0009844430007504,0.0036357377907819143
2459963.163811224,1.0132517327246755,0.0036357377907819143
2459963.1661260813,1.0009809432033887,0.0036357377907819143
2459963.170755795,0.9941759872103407,0.0036357377907819143
2459963.173070652,0.9777093906262829,0.0036357377907819143
2459963.175385509,0.9886418576364431,0.0036357377907819143
2459963.177700366,0.9902203162436897,0.0036357377907819143
2459963.180015223,0.9910986153901692,0.0036357377907819143
2459963.1823300803,1.0112224502201326,0.0036357377907819143
2459963.184644937,1.0167582296985005,0.0036357377907819143
2459963.1869597943,0.9891612275649242,0.0036357377907819143
2459963.189274651,0.997675934563389,0.0036357377907819143
2459963.191589508,0.993933551247383,0.0036357377907819143
2459963.193904365,1.006607417430531,0.0036357377907819143
2459963.196219222,1.0038465772831755,0.0036357377907819143
2459963.1985340794,0.9849484114869751,0.0036357377907819143
2459963.200848936,1.0017917962549971,0.0036357377907819143
2459963.2031637933,1.012604270212755,0.0036357377907819143
2459963.20547865,0.9944362221427381,0.0036357377907819143
2459963.2077935073,0.9912246580922967,0.0036357377907819143
2459963.2101083645,0.9967803164196796,0.0036357377907819143
2459963.212423221,1.0147342468871055,0.0036357377907819143
2459963.2147380784,1.0031722163286747,0.0036357377907819143
2459963.2170529356,1.0068351042474644,0.0036357377907819143
2459963.219367793,1.0147930434827825,0.0036357377907819143
2459963.22168265,0.9977697591309466,0.0036357377907819143
2459963.223997507,0.9991743778035255,0.0036357377907819143
2459963.226312364,0.9865041814078966,0.0036357377907819143
2459963.228627221,0.9994380325379163,0.0036357377907819143
2459963.2309420784,0.9877121114687462,0.0036357377907819143
2459963.2332569356,1.0103746993049105,0.0036357377907819143
2459963.2355717923,1.0066236164926052,0.0036357377907819143
2459963.2378866496,0.9882942777613178,0.0036357377907819143
2459963.2402015068,0.9937948992753322,0.0036357377907819143
2459963.242516364,0.9925949287536253,0.0036357377907819143
2459963.244831221,1.0017031013904296,0.0036357377907819143
2459963.2471460784,1.0149138364888675,0.0036357377907819143
2459963.249460935,0.998978589139689,0.0036357377907819143
2459963.2517757923,0.9964066080573937,0.0036357377907819143
2459963.2540906495,0.9933511849663906,0.0036357377907819143
2459963.2564055067,0.990332009776634,0.0036357377907819143
2459963.258720364,1.011531332335858,0.0036357377907819143
2459963.261035221,0.9920588597920182,0.0036357377907819143
2459963.2633500784,0.9899067543989205,0.0036357377907819143
2459963.2656649356,1.0119778064850047,0.0036357377907819143
2459963.267979793,1.0023415644234202,0.0036357377907819143
2459963.27029465,1.0159700753326384,0.0036357377907819143
2459963.272609507,0.9929462084145331,0.0036357377907819143
2459963.2749243644,1.0179272620115296,0.0036357377907819143
2459963.2772392216,1.0050120098046325,0.0036357377907819143
2459963.279554079,0.9962625164003006,0.0036357377907819143
2459963.281868936,0.9916911810806156,0.0036357377907819143
2459963.2841837932,1.003668087617727,0.0036357377907819143
2459963.2864986504,0.9989707195953356,0.0036357377907819143
