time,flux,flux_err
3988.5009075436687,1.0007843,0.0036867312
3988.503222392948,0.99681526,0.0036867312
3988.5055372422253,0.9960272,0.0036867312
3988.5078520915035,1.005133,0.0036867312
3988.510166940785,1.0045712,0.0036867312
3988.5124817900623,1.0013753,0.0036867312
3988.5147966393406,0.9993845,0.0036867312
3988.5171114886207,0.9944992,0.0036867312
3988.519426337899,1.001489,0.0036867312
3988.521741187177,1.0054343,0.0036867312
3988.5240560364578,1.0003723,0.0036867312
3988.526370885735,1.0027407,0.0036867312
3988.5286857350134,1.0053834,0.0036867312
3988.5310005842944,1.0032045,0.0036867312
3988.5333154335717,1.0036073,0.0036867312
3988.53563028285,1.0035911,0.0036867312
3988.5379451321305,1.0017408,0.0036867312
3988.5402599814083,0.9968243,0.0036867312
3988.5425748308407,1.0019863,0.0036867312
3988.544889680358,0.99890214,0.0036867312
3988.5472045298716,0.9953562,0.0036867312
3988.5495193793877,0.9981503,0.0036867312
3988.5518342289015,1.002373,0.0036867312
3988.5541490784185,1.003066,0.0036867312
3988.556463927934,1.0017842,0.0036867312
3988.5587787774484,1.0006284,0.0036867312
3988.561093626965,0.99652666,0.0036867312
3988.5634084764806,0.99876803,0.0036867312
3988.565723325995,1.0066044,0.0036867312
3988.5680381755105,1.0025601,0.0036867312
3988.570353025026,1.0032699,0.0036867312
3988.5726678745414,1.0038316,0.0036867312
3988.574982724057,1.0040966,0.0036867312
3988.5772975735727,1.0024893,0.0036867312
3988.5796124230865,1.004598,0.0036867312
3988.5819272726035,1.0003912,0.0036867312
3988.5842421222774,1.0071588,0.0036867312
3988.5865569720327,0.9985489,0.0036867312
3988.5888718217916,1.0010334,0.0036867312
3988.5911866715483,1.0007806,0.0036867312
3988.593501521305,1.0052285,0.0036867312
3988.595816371061,0.9994143,0.0036867312
3988.59813122082,1.0006014,0.0036867312
3988.6004460705763,1.0025396,0.0036867312
3988.602760920334,1.004201,0.0036867312
3988.6050757700923,0.99819654,0.0036867312
3988.607390619848,1.0055314,0.0036867312
3988.6097054696056,1.0011393,0.0036867312
3988.612020319364,1.0069616,0.0036867312
3988.61433516912,1.0072935,0.0036867312
3988.6166500188765,1.0026706,0.0036867312
3988.6189648686354,1.0006539,0.0036867312
3988.621279718391,1.002095,0.0036867312
3988.6235945681487,1.0013264,0.0036867312
3988.625909418068,0.9988335,0.0036867312
3988.62822426807,1.0006709,0.0036867312
3988.630539118074,0.99890727,0.0036867312
3988.6328539680794,1.0009377,0.0036867312
3988.6351688180816,1.0006123,0.0036867312
3988.6374836680857,1.0023966,0.0036867312
3988.6397985180874,0.995116,0.0036867312
3988.642113368093,1.0003431,0.0036867312
3988.644428218097,0.9994645,0.0036867312
3988.646743068099,0.99684334,0.0036867312
3988.649057918104,0.9954471,0.0036867312
3988.651372768107,1.0020058,0.0036867312
3988.6536876181094,0.9938928,0.0036867312
3988.6560024681144,0.9998904,0.0036867312
3988.6583173181184,1.0015515,0.0036867312
3988.6606321681206,0.999744,0.0036867312
3988.6629470181256,1.0007498,0.0036867312
3988.6652618681296,0.99796647,0.0036867312
3988.6675767182946,0.9981545,0.0036867312
3988.66989156855,0.99833477,0.0036867312
3988.6722064188034,0.99050283,0.0036867312
3988.6745212690557,0.9963174,0.0036867312
3988.676836119312,0.9921237,0.0036867312
3988.6791509695654,0.9951705,0.0036867312
3988.6814658198177,0.99323624,0.0036867312
3988.6837806700723,0.9940721,0.0036867312
3988.6860955203274,0.99850065,0.0036867312
3988.6884103705797,0.99395674,0.0036867312
3988.6907252208343,0.99217165,0.0036867312
3988.6930400710885,0.9953151,0.0036867312
3988.6953549213417,0.99703693,0.0036867312
3988.697669771596,0.9902598,0.0036867312
3988.69998462185,0.9927435,0.0036867312
3988.7022994721037,0.9903568,0.0036867312
3988.704614322357,0.9920413,0.0036867312
3988.706929172612,0.9965939,0.0036867312
3988.7092440230294,0.9898127,0.0036867312
3988.711558873537,0.9858919,0.0036867312
3988.7138737240457,0.99751765,0.0036867312
3988.716188574551,0.98856694,0.0036867312
3988.7185034250583,0.9947145,0.0036867312
3988.720818275565,0.9873037,0.0036867312
3988.7231331260728,0.98738265,0.0036867312
3988.7254479765793,0.9922592,0.0036867312
3988.727762827086,0.98538053,0.0036867312
3988.7300776775946,0.98735064,0.0036867312
3988.732392528101,0.9844851,0.0036867312
3988.734707378607,0.98207843,0.0036867312
3988.737022229116,0.987831,0.0036867312
3988.7393370796226,0.9802371,0.0036867312
3988.7416519301282,0.98356676,0.0036867312
3988.7439667806366,0.97958064,0.0036867312
3988.746281631143,0.9799285,0.0036867312
3988.7485964816497,0.98058665,0.0036867312
3988.7509113323244,0.9777483,0.0036867312
3988.7532261830866,0.97110164,0.0036867312
3988.7555410338477,0.97676057,0.0036867312
3988.757855884613,0.9750494,0.0036867312
3988.7601707353742,0.9746744,0.0036867312
3988.7624855861354,0.97297627,0.0036867312
3988.7648004369,0.97034913,0.0036867312
3988.767115287663,0.97252995,0.0036867312
3988.7694301384236,0.97103155,0.0036867312
3988.7717449891866,0.9753223,0.0036867312
3988.7740598399505,0.9738465,0.0036867312
3988.7763746907117,0.97152144,0.0036867312
3988.7786895414747,0.97572345,0.0036867312
3988.7810043922377,0.9730427,0.0036867312
3988.783319243,0.9658208,0.0036867312
3988.7856340937615,0.96701485,0.0036867312
3988.7879489445254,0.97560555,0.0036867312
3988.7902637952866,0.97247696,0.0036867312
3988.792578646217,0.9678932,0.0036867312
3988.794893497238,0.9653489,0.0036867312
3988.7972083482555,0.96375775,0.0036867312
3988.7995231992754,0.96334994,0.0036867312
3988.8018380502967,0.95927954,0.0036867312
3988.8041529013144,0.9570091,0.0036867312
3988.806467752333,0.962185,0.0036867312
3988.808782603353,0.95271367,0.0036867312
3988.8110974543733,0.9585553,0.0036867312
3988.813412305392,0.95879567,0.0036867312
3988.815727156412,0.95819354,0.0036867312
3988.818042007431,0.9614541,0.0036867312
3988.820356858451,0.9531672,0.0036867312
3988.8226717094685,0.9623161,0.0036867312
3988.8249865604894,0.9582626,0.0036867312
3988.8273014115093,0.95502746,0.0036867312
3988.8296162625275,0.9580934,0.0036867312
3988.831931113548,0.9552475,0.0036867312
3988.8342459647347,0.9604669,0.0036867312
3988.836560816011,0.95956016,0.0036867312
3988.8388756672884,0.95167774,0.0036867312
3988.841190518566,0.9534779,0.0036867312
3988.8435053698413,0.9558021,0.0036867312
3988.84582022112,0.9535682,0.0036867312
3988.848135072398,0.95312536,0.0036867312
3988.850449923673,0.95114803,0.0036867312
3988.8527647749515,0.9506575,0.0036867312
3988.855079626229,0.94442487,0.0036867312
3988.8573944775044,0.9475622,0.0036867312
3988.8597093287826,0.9538193,0.0036867312
3988.86202418006,0.9510652,0.0036867312
3988.8643390313355,0.9436565,0.0036867312
3988.866653882612,0.9521133,0.0036867312
3988.8689687338906,0.9524239,0.0036867312
3988.871283585166,0.9439973,0.0036867312
3988.8735984364434,0.9475842,0.0036867312
3988.8759132878895,0.9570194,0.0036867312
3988.8782281394224,0.95316374,0.0036867312
3988.880542990956,0.94560957,0.0036867312
3988.8828578424927,0.94891787,0.0036867312
3988.885172694026,0.94478154,0.0036867312
3988.88748754556,0.944464,0.0036867312
3988.889802397096,0.93707204,0.0036867312
3988.8921172486284,0.9396524,0.0036867312
3988.8944321001636,0.94233847,0.0036867312
3988.896746951699,0.94428504,0.0036867312
3988.899061803232,0.941108,0.0036867312
3988.9013766547673,0.9434419,0.0036867312
3988.9036915063025,0.93751204,0.0036867312
3988.9060063578363,0.94582045,0.0036867312
3988.908321209371,0.9382124,0.0036867312
3988.910636060905,0.9338956,0.0036867312
3988.91295091244,0.93787754,0.0036867312
3988.9152657639747,0.9320393,0.0036867312
3988.917580615675,0.9388148,0.0036867312
3988.919895467466,0.9342803,0.0036867312
3988.922210319258,0.93097717,0.0036867312
3988.924525171048,0.93619144,0.0036867312
3988.9268400228398,0.9392157,0.0036867312
3988.9291548746314,0.9335321,0.0036867312
3988.931469726421,0.9282226,0.0036867312
3988.9337845782134,0.9361896,0.0036867312
3988.936099430005,0.9250936,0.0036867312
3988.9384142817944,0.9321916,0.0036867312
3988.940729133587,0.9383637,0.0036867312
3988.9430439853777,0.9309983,0.0036867312
3988.9453588371684,0.93284357,0.0036867312
3988.9476736889605,0.9335104,0.0036867312
3988.9499885407513,0.93748987,0.0036867312
3988.9523033925407,0.9407653,0.0036867312
3988.9546182443332,0.93612844,0.0036867312
