time,flux,flux_err
2460718.1396616716,1.0023611881825223,0.004657607239395493
2460718.1410505706,0.9967092859156613,0.004650759127444202
2460718.1424394697,1.0013782345280102,0.004659278969078364
2460718.1438283687,1.0072426128575969,0.00466000433856751
2460718.145217268,0.9936702087468448,0.004645980528444023
2460718.1466061673,0.999665621564793,0.004654741509935239
2460718.1479950664,1.003568122415851,0.004654971990240661
2460718.1493839654,1.001587265735635,0.004657285892912129
2460718.1507728645,1.00200688808527,0.004658335663756144
2460718.1521617635,1.0030440494596695,0.0046588753360561775
2460718.1535506626,0.9995279573552938,0.004653405166145199
2460718.1549395616,0.994484039515088,0.004651385701088948
2460718.1563284607,1.002983926988571,0.004660824604065092
2460718.15771736,1.0032614003173492,0.004661657869015885
2460718.1591062592,0.9971877307910736,0.004651223207923817
2460718.1604951583,1.003419603662921,0.004662484374251008
2460718.1618840573,0.996127105403629,0.004656499945971023
2460718.1632729564,1.0023606682043937,0.004662467994939963
2460718.1646618554,1.0145156119370728,0.004674487419372923
2460718.166050755,1.0043636889523335,0.004663199409174852
2460718.167439654,1.000636225738755,0.004660738157701242
2460718.168828553,1.003428313296572,0.004665273666926386
2460718.170217452,1.0001414665495634,0.004652851714424763
2460718.1716063516,1.0007705750876854,0.004668282390371955
2460718.1729952507,1.0036483290421598,0.00465945966147799
2460718.1743841497,0.9993265308277971,0.0046568682204804765
2460718.175773049,0.9966650227774795,0.004655368733552645
2460718.1771619483,1.0058518663558715,0.00465960915518991
2460718.1785508473,1.0088638396647442,0.004670768860784794
2460718.1799397464,1.0059689914292982,0.004661903298692499
2460718.1813286454,0.9995652007887418,0.004653495772334077
2460718.182717545,0.995685058997206,0.004654371935480464
2460718.184106444,1.0004407139624691,0.004659842495375039
2460718.1854953435,1.005216063099346,0.004662470139849743
2460718.1868842426,1.0063905636969146,0.004668465032689563
2460718.1882731416,0.9966158198470778,0.004655908860833541
2460718.189662041,1.0045311869069506,0.0046640803171216615
2460718.19105094,1.004921235500532,0.00466072255835739
2460718.1924398392,0.9974594843604392,0.004656092998088268
2460718.1938287388,0.9997500530133951,0.0046543809051031795
2460718.195217638,1.0093751731567793,0.004667016243629253
2460718.1966065373,1.008466251388301,0.0046663913599134235
2460718.1979954364,1.0038985035191959,0.004661787213575329
2460718.1993843354,1.0022419181993159,0.00465809861872685
2460718.200773235,0.996552967490805,0.004657746788525708
2460718.202162134,1.0138469200639249,0.004670293405783619
2460718.2035510335,1.0111415388590217,0.004672489273419937
2460718.2049399326,1.0015857707985159,0.004657452545902288
2460718.206328832,0.9990353430758818,0.004651324603658859
2460718.207717731,1.0044157517624415,0.004663775869927471
2460718.20910663,1.0040136136773747,0.004662415737138057
2460718.2104955297,1.0017325996225284,0.0046532391631277014
2460718.211884429,1.001337026261333,0.00466004268695448
2460718.2132733283,1.0149275646093137,0.004678688842650556
2460718.214662228,0.9958443672963008,0.004655355344115838
2460718.216051127,1.0024416547978952,0.004654034729664184
2460718.2174400263,0.9988129874287164,0.004647668507443406
2460718.2188289254,1.0038697747276006,0.004660399521945109
2460718.220217825,1.0020741602556342,0.004656989115395334
2460718.221606724,1.00488191215457,0.0046641741081765754
2460718.2229956235,1.0044108119702215,0.004660123933537046
2460718.224384523,1.01348904511704,0.0046702825512401885
2460718.225773422,1.000399635690324,0.004666532013997161
2460718.2271623216,0.9935535386542803,0.004645611993945505
2460718.2285512206,0.9987509800369022,0.004651088858574886
2460718.22994012,1.0042944018667215,0.004660440470222722
2460718.2313290196,1.0037908030493468,0.004662925315703908
2460718.2327179187,1.0021941452087673,0.0046560557546548205
2460718.234106818,1.0054825518901611,0.004660205180119612
2460718.2354957173,1.004818799809233,0.004657897387191152
2460718.236884617,0.9963826746537475,0.004648250882947236
2460718.2382735163,1.0046642363105602,0.004657056257571166
2460718.239662416,0.9971727164226156,0.004649316643118699
2460718.241051315,1.004018553469595,0.004658828148041023
2460718.2424402144,1.0103292680251639,0.004670782185224334
2460718.243829114,1.0002693161718885,0.004648104639098618
2460718.245218013,1.0056488798939895,0.004665051571268284
2460718.2466069125,1.0024324251861159,0.004658109668262079
2460718.247995812,1.0016950962000162,0.00465849510204977
2460718.2493847115,1.003850340545051,0.00466475953855191
2460718.2507736105,1.0016323088410095,0.004665238763394515
2460718.25216251,0.997959573325447,0.004648693709320852
2460718.2535514096,1.0034843409399092,0.004659734339924327
2460718.254940309,1.0014451167147784,0.004658635496144444
2460718.2563292086,1.0096444568300347,0.004667128038926863
2460718.2577181077,1.0049461294534299,0.004663720687248593
2460718.259107007,1.0002123135695606,0.004662218145449258
2460718.2604959067,1.0043907928122775,0.004664218111325692
2460718.261884806,0.9992106407024255,0.004652602449909451
2460718.2632737057,0.9971738213761385,0.004655005138846348
2460718.264662605,1.0067182149150853,0.004671314512833304
2460718.2660515048,1.0016730621268244,0.004659151379445102
2460718.267440404,1.0011506141022943,0.004659681042166164
2460718.2688293033,1.0000955134824643,0.0046615892969002
2460718.270218203,0.9976863248189624,0.00465770772516881
2460718.2716071024,0.9975197368260698,0.004665024727397404
2460718.272996002,0.9998053006895398,0.004660243528506583
2460718.2743849014,1.0029839919858372,0.004661529174429101
2460718.275773801,0.9996142087273455,0.004663024631526437
2460718.2771627004,0.9965105242760727,0.00466465794782507
2460718.2785516,0.9968713890971962,0.004658983231517825
