time;flux;flux_err
2312,8504772698516;1241,0758;4,7146993
2312,8518661450826;1249,1527;4,715275
2312,8532550201962;1252,9524;4,720401
2312,85464389531;1246,1744;4,7109256
2312,856032770542;1250,7728;4,7181273
2312,8574216456564;1250,8165;4,7174163
2312,858810520771;1247,4509;4,7140856
2312,860199396002;1254,7708;4,724422
2312,8615882711165;1241,5919;4,710757
2312,862977146231;1250,1351;4,715697
2312,865754896576;1253,4618;4,720543
2312,8671437716907;1251,9067;4,7170024
2312,868532646805;1239,3785;4,705625
2312,869921522036;1243,0184;4,7108707
2312,8713103971504;1257,4668;4,7224817
2312,872699272265;1238,0468;4,7066813
2312,8740881473796;1248,9846;4,7137895
2312,87547702261;1251,4302;4,7189336
2312,8768658977247;1252,8503;4,7212396
2312,878254772839;1246,1053;4,713561
2312,8796436479533;1255,6517;4,7261844
2312,881032523068;1251,294;4,722213
2312,8824213981825;1248,5898;4,720094
2312,8838102734135;1252,0538;4,7264686
2312,885199148528;1250,11;4,716726
2312,886588023642;1246,932;4,7147827
2312,8879768987567;1249,3064;4,7172837
2312,8893657738718;1239,6332;4,706218
2312,8907546489872;1252,4332;4,718608
2312,8921435241014;1243,177;4,7076807
2312,893532399216;1250,357;4,7177076
2312,8949212743305;1245,8788;4,7071624
2312,8963101494446;1260,0126;4,72767
2312,897699024559;1247,4396;4,7147126
2312,8990878996738;1250,8162;4,7129455
2312,9004767747883;1251,93;4,720842
2312,9018656499024;1249,0186;4,7135973
2312,903254525017;1250,116;4,715908
2312,9046434001316;1259,9785;4,723837
2312,9060322752453;1259,3915;4,7273703
2312,907421150359;1245,253;4,71022
2312,9088100254735;1244,5759;4,7096233
2312,910198900588;1254,8159;4,7210174
2312,911587775702;1248,5756;4,7142406
2312,9129766508167;1249,9242;4,7168245
2312,9143655259313;1247,0729;4,716148
2312,915754401046;1251,6069;4,7183213
2312,9171432761605;1247,0052;4,710596
2312,9185321512746;1247,1208;4,7079787
2312,919921026389;1249,941;4,7159715
2312,9213099013873;1260,7047;4,726212
2312,9226987765023;1249,1241;4,714624
2312,9240876516174;1241,2678;4,708066
2312,925476526732;1250,7112;4,715131
2312,9268654018465;1245,8694;4,7126813
2312,9282542769606;1251,2593;4,718187
2312,9296431519588;1248,6263;4,7211037
2312,9310320270733;1244,7491;4,7081604
2312,932420902188;1251,3652;4,722046
2312,9338097773025;1243,3298;4,704882
2312,9351986523;1248,2646;4,7139077
2312,9365875274148;1241,0067;4,707678
2312,9379764025293;1258,2183;4,723534
2312,9393652776434;1253,932;4,7263794
2312,9407541526416;1254,034;4,7181516
2312,942143027756;1255,0503;4,72215
2312,9435319028707;1242,2343;4,706784
2312,944920777869;1254,1498;4,722939
2312,946309652983;1243,8236;4,708904
2312,9476985280976;1256,89;4,727683
2312,9490874030957;1249,4358;4,717927
2312,95047627821;1252,0104;4,7208667
2312,9518651533244;1249,5048;4,714859
2312,9532540283226;1251,6907;4,7182355
2312,954642903437;1256,877;4,726693
