2458408,736796132
2458449,5877999905
2458490,517411762
2458531,069845906
2458571,6846155943
2458611,8808831815
2458652,1483992822
2458692,0547713526
2458732,0249835122
2458771,7782358946
2458811,5348154
2458851,2554892786
2458890,8969122567
2458930,674242867
2458970,3501343196
2459010,283867518
2459050,233976364
2459090,465204239
