2458408,7368300403
2458449,6017284393
2458490,5446373974
2458531,109840181
2458571,7367076874
2458611,9444357553
2458652,222672286
2458692,139366362
2458732,119307412
2458771,8823863138
2458811,6483304766
2458851,378918895
2458891,030172207
2458930,81818623
2458970,50546088
2459010,4514603084
2459050,4157817275
2459090,6613431154
